"Term","Course ID","Offer Nbr","Class Nbr","Section","Enrl Stat","Class Stat","Assoc","Session","Auto Enrol","Auto Enr 2","Class Type","Cap Enrl","Tot Enrl","Comb Sects ID","Combined Sect Cap Enrl","Combined Sect Tot Enrl"
"3310","100467","1","15899","01NT","Open","Active","1","FY1","","","Enrolment","35","8","","",""
"3310","100468","1","15900","01NT","Open","Active","1","FM2","","","Enrolment","35","0","","",""
"3310","100478","1","15903","01RW","Open","Active","1","FY1","","","Enrolment","30","23","","",""
"3310","100479","1","15904","01RW","Open","Active","1","FM2","","","Enrolment","20","3","","",""
"3310","103829","1","16428","01HO","Open","Active","1","TYC","","","Enrolment","10","0","","",""
"3310","103831","1","16429","01HO","Open","Active","1","TYD","","","Enrolment","10","0","","",""
"3310","105303","1","16660","01EX","Open","Active","1","FY1","","","Enrolment","10","0","","",""
"3310","105304","1","16661","01EX","Open","Active","1","FM2","","","Enrolment","10","0","","",""
"3310","105305","1","16662","01NT","Open","Active","1","1","","","Enrolment","5","0","","",""
"3310","105309","1","16663","01NT","Open","Active","1","1","","","Enrolment","5","0","","",""
"3310","105318","1","16673","01NT","Open","Active","1","TYA","","","Enrolment","10","0","","",""
"3310","105319","1","16674","01NT","Open","Active","1","TYD","","","Enrolment","10","0","","",""
"3310","105320","1","16675","01NT","Open","Active","1","FY1","","","Enrolment","10","0","","",""
"3310","105321","1","16676","01NT","Open","Active","1","FM2","","","Enrolment","10","0","","",""
"3310","104852","1","13321","TU03","Open","Active","10","1","","","Non-Enrol","30","24","","",""
"3310","105439","1","13322","TU01","Open","Active","10","1","","","Non-Enrol","30","26","","",""
"3310","105439","1","13323","TU02","Open","Active","10","1","","","Non-Enrol","30","9","","",""
"3310","105439","1","13324","TU03","Open","Active","10","1","","","Non-Enrol","30","21","","",""
"3310","105439","1","13325","TU04","Open","Active","10","1","","","Non-Enrol","30","28","","",""
"3310","103645","1","13327","TU01","Open","Active","10","1","","","Non-Enrol","100","1","","",""
"3310","105439","1","13328","PR02","Open","Active","10","1","","","Non-Enrol","32","29","","",""
"3310","105439","1","13329","PR03","Open","Active","10","1","","","Non-Enrol","31","28","","",""
"3310","006378","1","13332","LE01","Open","Active","10","1","","","Enrolment","110","87","0063","140","100"
"3310","002328","1","13334","LE01","Open","Active","10","1","","","Enrolment","170","102","0066","170","121"
"3310","005141","1","13336","LE01","Open","Active","10","1","","","Enrolment","110","98","0064","110","106"
"3310","102485","1","13338","LE01","Open","Active","10","1","","","Enrolment","90","58","0065","90","65"
"3310","101879","1","13628","LE01","Open","Active","10","1","","","Enrolment","80","75","","",""
"3310","104815","1","13629","LE01","Open","Active","10","1","","","Non-Enrol","100","82","","",""
"3310","104815","1","13631","TP01","Open","Active","10","1","","","Enrolment","100","82","","",""
"3310","104816","1","13633","LE01","Open","Active","10","1","","","Non-Enrol","60","0","","",""
"3310","104816","1","13635","TP01","Open","Active","10","1","","","Enrolment","200","0","","",""
"3310","100386","1","13638","RS01","Open","Active","10","FY1","","","Enrolment","40","8","","",""
"3310","100386","1","13639","RS02","Open","Active","10","FY1","","","Enrolment","40","2","","",""
"3310","002499","1","13640","TU01","Closed","Active","10","1","","","Non-Enrol","20","20","","",""
"3310","002499","1","13641","TU02","Open","Active","10","1","","","Non-Enrol","20","17","","",""
"3310","002499","1","13642","TU03","Closed","Active","10","1","","","Non-Enrol","20","20","","",""
"3310","002499","1","13643","TU04","Open","Active","10","1","","","Non-Enrol","20","18","","",""
"3310","002499","1","13644","TU05","Open","Active","10","1","","","Non-Enrol","20","19","","",""
"3310","002499","1","13645","TU06","Open","Active","10","1","","","Non-Enrol","20","19","","",""
"3310","002499","1","13646","TU07","Open","Active","10","1","","","Non-Enrol","20","19","","",""
"3310","002499","1","13647","TU08","Open","Active","10","1","","","Non-Enrol","20","19","","",""
"3310","002499","1","13648","TU09","Closed","Active","10","1","","","Non-Enrol","20","20","","",""
"3310","002499","1","13649","TU10","Closed","Active","10","1","","","Non-Enrol","19","19","","",""
"3310","002499","1","13650","TU11","Closed","Active","10","1","","","Non-Enrol","20","20","","",""
"3310","002499","1","13651","TU12","Open","Active","10","1","","","Non-Enrol","20","17","","",""
"3310","002499","1","13652","TU13","Closed","Active","10","1","","","Non-Enrol","20","20","","",""
"3310","105701","1","13939","LE01","Open","Active","10","1","","","Enrolment","100","68","","",""
"3310","104269","1","13942","LE01","Open","Active","10","1","","","Enrolment","20","14","","",""
"3310","104269","1","13943","PR01","Open","Active","10","1","","","Non-Enrol","13","10","","",""
"3310","019615","1","13944","LE01","Open","Active","10","1","","","Enrolment","120","69","","",""
"3310","019615","1","13945","PR01","Closed","Active","10","1","","","Non-Enrol","17","20","","",""
"3310","019615","1","13946","PR02","Closed","Tentative","10","1","","","Non-Enrol","15","0","","",""
"3310","019615","1","13947","PR03","Closed","Active","10","1","","","Non-Enrol","7","8","","",""
"3310","019615","1","13948","PR04","Open","Active","10","1","","","Non-Enrol","24","17","","",""
"3310","013643","1","13949","LE01","Open","Active","10","1","","","Enrolment","230","188","","",""
"3310","013643","1","13950","PR02","Closed","Tentative","10","1","","","Non-Enrol","1","0","","",""
"3310","013643","1","13951","PR03","Open","Active","10","1","","","Non-Enrol","30","27","","",""
"3310","013643","1","13952","PR04","Open","Active","10","1","","","Non-Enrol","30","26","","",""
"3310","013643","1","13953","PR05","Closed","Tentative","10","1","","","Non-Enrol","1","0","","",""
"3310","013643","1","13954","PR06","Closed","Tentative","10","1","","","Non-Enrol","30","0","","",""
"3310","013643","1","13955","PR07","Closed","Active","10","1","","","Non-Enrol","24","26","","",""
"3310","013643","1","13956","PR08","Closed","Active","10","1","","","Non-Enrol","24","25","","",""
"3310","013643","1","13957","PR09","Open","Active","10","1","","","Non-Enrol","32","30","","",""
"3310","013643","1","13958","PR10","Open","Active","10","1","","","Non-Enrol","30","27","","",""
"3310","002314","2","14265","LE01","Open","Active","10","1","","","Enrolment","40","25","","",""
"3310","100274","1","14607","LE01","Open","Active","10","1","","","Enrolment","109","103","","",""
"3310","100274","1","14608","PR01","Open","Active","10","1","","","Non-Enrol","109","103","","",""
"3310","100274","1","14609","TU01","Open","Active","10","1","","","Non-Enrol","28","26","","",""
"3310","100274","1","14610","TU02","Open","Active","10","1","","","Non-Enrol","28","25","","",""
"3310","100274","1","14611","TU03","Open","Active","10","1","","","Non-Enrol","28","27","","",""
"3310","100274","1","14612","TU04","Closed","Active","10","1","","","Non-Enrol","25","25","","",""
"3310","019807","1","14615","LE01","Open","Active","10","FY1","","","Enrolment","10","1","","",""
"3310","104454","1","14617","PR01","Open","Active","10","1","","","Non-Enrol","58","49","","",""
"3310","104764","1","14921","WR02","Open","Active","10","1","","","Enrolment","30","20","","",""
"3310","104529","1","14922","LA01","Open","Active","10","1","","","Non-Enrol","20","19","","",""
"3310","104521","1","14923","TU01","Open","Active","10","1","","","Non-Enrol","23","20","","",""
"3310","104533","1","14924","TU01","Closed","Active","10","1","","","Non-Enrol","15","15","","",""
"3310","104533","1","14925","TU02","Open","Active","10","1","","","Non-Enrol","15","8","","",""
"3310","106361","1","14926","WR06","Closed","Active","10","1","","","Non-Enrol","30","30","","",""
"3310","106361","1","14927","WR07","Open","Active","10","1","","","Non-Enrol","30","28","","",""
"3310","104875","1","14928","TU04","Open","Active","10","1","","","Non-Enrol","18","16","","",""
"3310","104875","1","14929","TU10","Closed","Active","10","1","","","Non-Enrol","18","18","","",""
"3310","104875","1","14930","TU11","Closed","ToBeCancel","10","1","","","Non-Enrol","17","0","","",""
"3310","106587","1","14931","SE01","Open","Active","10","1","","","Enrolment","20","4","","",""
"3310","106651","1","14932","RS01","Open","Active","10","FY1","","","Enrolment","50","13","","",""
"3310","003783","1","15586","01WT","Open","Active","1","FM2","","","Enrolment","35","0","","",""
"3310","003893","1","15589","01WT","Open","Active","1","FM2","","","Enrolment","35","0","","",""
"3310","003950","1","15590","01NT","Open","Active","1","FM2","","","Enrolment","35","0","","",""
"3310","004049","1","15591","01NT","Open","Active","1","1","","","Enrolment","35","0","","",""
"3310","004049","2","15592","01NT","Open","Active","1","1","","","Enrolment","35","0","","",""
"3310","004049","3","15593","01NT","Open","Active","1","1","","","Enrolment","35","0","","",""
"3310","004333","1","15595","01HO","Open","Active","1","FM2","","","Enrolment","35","0","","",""
"3310","004360","1","15596","01NT","Open","Active","1","FM2","","","Enrolment","10","0","","",""
"3310","004395","1","15597","01NT","Open","Active","1","FM2","","","Enrolment","5","0","","",""
"3310","004408","1","15598","01NT","Open","Active","1","FM2","","","Enrolment","35","1","","",""
"3310","004449","1","15599","01WT","Open","Active","1","1","","","Enrolment","20","0","","",""
"3310","103912","1","16461","01NT","Open","Active","1","TYA","","","Enrolment","10","0","","",""
"3310","103913","1","16462","01NT","Open","Active","1","TYD","","","Enrolment","10","0","","",""
"3310","103914","1","16463","01WT","Open","Active","1","TYD","","","Enrolment","20","0","","",""
"3310","103915","1","16464","01WT","Open","Active","1","TYA","","","Enrolment","20","0","","",""
"3310","105325","1","16679","01NT","Open","Active","1","FY1","","","Enrolment","5","0","","",""
"3310","105326","1","16680","01NT","Open","Active","1","FM2","","","Enrolment","5","0","","",""
"3310","105330","1","16687","01NT","Open","Active","1","TYA","","","Enrolment","5","0","","",""
"3310","105331","1","16688","01NT","Open","Active","1","TYD","","","Enrolment","5","0","","",""
"3310","105351","1","16694","01RG","Open","Active","1","1","","","Enrolment","20","10","","",""
"3310","105361","1","16697","01WT","Open","Active","1","1","","","Enrolment","35","29","","",""
"3310","003169","2","13341","LE01","Open","Active","10","1","","","Enrolment","125","90","0050","125","92"
"3310","101284","1","13342","LE01","Open","Active","10","TYA","","","Non-Enrol","5","0","","",""
"3310","101285","1","13343","LE01","Open","Active","10","TYD","","","Non-Enrol","5","0","","",""
"3310","019750","1","13344","LE01","Open","Active","10","FY1","","","Non-Enrol","20","3","","",""
"3310","009750","1","13345","LE01","Open","Active","10","FM2","","","Non-Enrol","20","1","","",""
"3310","104852","1","13347","LE01","Open","Active","10","1","","","Enrolment","120","103","","",""
"3310","105439","1","13348","LE01","Open","Active","10","1","","","Enrolment","140","84","","",""
"3310","105889","1","13349","LE01","Open","Active","10","1","","","Enrolment","25","14","","",""
"3310","105888","1","13350","LE01","Open","Active","10","FY1","","","Enrolment","25","3","","",""
"3310","105884","1","13351","LE01","Open","Active","10","FY1","","","Enrolment","25","16","","",""
"3310","106729","1","13658","WR01","Open","Active","10","FY1","","","Non-Enrol","50","3","","",""
"3310","106729","1","13659","WR02","Open","Active","10","FY1","","","Non-Enrol","50","0","","",""
"3310","106729","1","13660","WR03","Open","Active","10","FY1","","","Non-Enrol","50","0","","",""
"3310","106729","1","13661","WR04","Open","Active","10","FY1","","","Non-Enrol","50","0","","",""
"3310","106729","1","13662","WR05","Open","Active","10","FY1","","","Non-Enrol","50","1","","",""
"3310","106729","1","13663","WR06","Open","Active","10","FY1","","","Non-Enrol","50","2","","",""
"3310","106729","1","13664","WR07","Open","Active","10","FY1","","","Non-Enrol","50","12","","",""
"3310","106729","1","13665","WR08","Open","Active","10","FY1","","","Non-Enrol","50","8","","",""
"3310","106729","1","13666","WR09","Open","Active","10","FY1","","","Non-Enrol","50","11","","",""
"3310","106729","1","13667","WR10","Open","Active","10","FY1","","","Non-Enrol","50","10","","",""
"3310","106653","1","13668","AU01","Open","Active","10","FY1","","","Non-Enrol","25","12","","",""
"3310","106653","1","13669","AU02","Open","Active","10","FY1","","","Non-Enrol","25","14","","",""
"3310","101903","1","13670","LE01","Open","Active","10","FY1","","","Non-Enrol","20","7","","",""
"3310","101903","1","13671","PJ01","Open","Active","10","FY1","","","Enrolment","20","7","","",""
"3310","101938","1","13672","LE01","Open","Active","10","FM2","","","Non-Enrol","20","1","","",""
"3310","101938","1","13673","PJ01","Open","Active","10","FM2","","","Enrolment","20","1","","",""
"3310","102638","1","13959","LE01","Open","Active","10","1","","","Enrolment","260","241","","",""
"3310","102638","1","13960","PR01","Open","Active","10","1","","","Non-Enrol","30","17","","",""
"3310","102638","1","13961","PR02","Open","Active","10","1","","","Non-Enrol","30","13","","",""
"3310","102638","1","13962","PR05","Closed","Active","10","1","","","Non-Enrol","19","22","","",""
"3310","104270","1","13963","LE01","Open","Active","10","1","","","Enrolment","25","20","","",""
"3310","104270","1","13964","PR01","Closed","Active","10","1","","","Non-Enrol","9","10","","",""
"3310","104270","1","13965","PR02","Closed","Active","10","1","","","Non-Enrol","9","10","","",""
"3310","015104","1","13966","LE02","Open","Active","10","1","","","Enrolment","223","213","","",""
"3310","019615","1","14618","TU05","Open","Active","10","1","","","Non-Enrol","13","12","","",""
"3310","017312","1","14619","PR07","Closed","Tentative","10","1","","","Non-Enrol","40","0","","",""
"3310","016142","1","14620","LE01","Open","Active","10","FY1","","","Enrolment","175","159","","",""
